IDCIDADE,NOME,UF
11,Alta Floresta D Oeste,RO
12,Ariquemes,RO
13,Cabixi,RO
14,Cacoal,RO
15,Cerejeiras,RO
16,Colorado do Oeste,RO
17,Corumbiara,RO
18,Costa Marques,RO
19,Espig?o D Oeste,RO
20,Guajar?-Mirim,RO
21,Jaru,RO
22,Ji-Paran?,RO
23,Machadinho D Oeste,RO
24,Nova Brasil?ndia D Oeste,RO
25,Ouro Preto do Oeste,RO
26,Pimenta Bueno,RO
27,Porto Velho,RO
28,Presidente M?dici,RO
29,Rio Crespo,RO
30,Rolim de Moura,RO
31,Santa Luzia D Oeste,RO
32,Vilhena,RO
33,S?o Miguel do Guapor?,RO
34,Nova Mamor?,RO
35,Alvorada D Oeste,RO
36,Alto Alegre dos Parecis,RO
37,Alto Para?so,RO
38,Buritis,RO
39,Novo Horizonte do Oeste,RO
40,Cacaul?ndia,RO
41,Campo Novo de Rond?nia,RO
42,Candeias do Jamari,RO
43,Castanheiras,RO
44,Chupinguaia,RO
45,Cujubim,RO
46,Governador Jorge Teixeira,RO
47,Itapu? do Oeste,RO
48,Ministro Andreazza,RO
49,Mirante da Serra,RO
50,Monte Negro,RO
51,Nova Uni?o,RO
52,Parecis,RO
53,Pimenteiras do Oeste,RO
54,Primavera de Rond?nia,RO
55,S?o Felipe D Oeste,RO
56,S?o Francisco do Guapor?,RO
57,Seringueiras,RO
58,Teixeir?polis,RO
59,Theobroma,RO
60,Urup?,RO
61,Vale do Anari,RO
62,Vale do Para?so,RO
63,Acrel?ndia,AC
64,Assis Brasil,AC
65,Brasil?ia,AC
66,Bujari,AC
67,Capixaba,AC
68,Cruzeiro do Sul,AC
69,Epitaciol?ndia,AC
70,Feij?,AC
71,Jord?o,AC
72,M?ncio Lima,AC
73,Manoel Urbano,AC
74,Marechal Thaumaturgo,AC
75,Pl?cido de Castro,AC
76,Porto Walter,AC
77,Rio Branco,AC
78,Rodrigues Alves,AC
79,Santa Rosa do Purus,AC
80,Senador Guiomard,AC
81,Sena Madureira,AC
82,Tarauac?,AC
83,Xapuri,AC
84,Porto Acre,AC
85,Alvar?es,AM
86,Amatur?,AM
87,Anam?,AM
88,Anori,AM
89,Apu?,AM
90,Atalaia do Norte,AM
91,Autazes,AM
92,Barcelos,AM
93,Barreirinha,AM
94,Benjamin Constant,AM
95,Beruri,AM
96,Boa Vista do Ramos,AM
97,Boca do Acre,AM
98,Borba,AM
99,Caapiranga,AM
100,Canutama,AM
101,Carauari,AM
102,Careiro,AM
103,Careiro da V?rzea,AM
104,Coari,AM
105,Codaj?s,AM
106,Eirunep?,AM
107,Envira,AM
108,Fonte Boa,AM
109,Guajar?,AM
110,Humait?,AM
111,Ipixuna,AM
112,Iranduba,AM
113,Itacoatiara,AM
114,Itamarati,AM
115,Itapiranga,AM
116,Japur?,AM
117,Juru?,AM
118,Juta?,AM
119,L?brea,AM
120,Manacapuru,AM
121,Manaquiri,AM
122,Manaus,AM
123,Manicor?,AM
124,Mara?,AM
125,Mau?s,AM
126,Nhamund?,AM
127,Nova Olinda do Norte,AM
128,Novo Air?o,AM
129,Novo Aripuan?,AM
130,Parintins,AM
131,Pauini,AM
132,Presidente Figueiredo,AM
133,Rio Preto da Eva,AM
134,Santa Isabel do Rio Negro,AM
135,Santo Ant?nio do I??,AM
136,S?o Gabriel da Cachoeira,AM
137,S?o Paulo de Oliven?a,AM
138,S?o Sebasti?o do Uatum?,AM
139,Silves,AM
140,Tabatinga,AM
141,Tapau?,AM
142,Tef?,AM
143,Tonantins,AM
144,Uarini,AM
145,Urucar?,AM
146,Urucurituba,AM
147,Amajari,RR
148,Alto Alegre,RR
149,Boa Vista,RR
150,Bonfim,RR
151,Cant?,RR
152,Caracara?,RR
153,Caroebe,RR
154,Iracema,RR
155,Mucaja?,RR
156,Normandia,RR
157,Pacaraima,RR
158,Rorain?polis,RR
159,S?o Jo?o da Baliza,RR
160,S?o Luiz,RR
161,Uiramut?,RR
162,Abaetetuba,PA
163,Abel Figueiredo,PA
164,Acar?,PA
165,Afu?,PA
166,?gua Azul do Norte,PA
167,Alenquer,PA
168,Almeirim,PA
169,Altamira,PA
170,Anaj?s,PA
5575,Ananindeua,PA
172,Anapu,PA
173,Augusto Corr?a,PA
174,Aurora do Par?,PA
175,Aveiro,PA
176,Bagre,PA
177,Bai?o,PA
178,Bannach,PA
179,Barcarena,PA
180,Bel?m,PA
181,Belterra,PA
182,Benevides,PA
183,Bom Jesus do Tocantins,PA
184,Bonito,PA
185,Bragan?a,PA
186,Brasil Novo,PA
187,Brejo Grande do Araguaia,PA
188,Breu Branco,PA
189,Breves,PA
190,Bujaru,PA
191,Cachoeira do Piri?,PA
192,Cachoeira do Arari,PA
193,Camet?,PA
194,Cana? dos Caraj?s,PA
195,Capanema,PA
196,Capit?o Po?o,PA
197,Castanhal,PA
198,Chaves,PA
199,Colares,PA
200,Concei??o do Araguaia,PA
201,Conc?rdia do Par?,PA
202,Cumaru do Norte,PA
203,Curion?polis,PA
204,Curralinho,PA
205,Curu?,PA
206,Curu??,PA
207,Dom Eliseu,PA
208,Eldorado dos Caraj?s,PA
209,Faro,PA
210,Floresta do Araguaia,PA
211,Garraf?o do Norte,PA
212,Goian?sia do Par?,PA
213,Gurup?,PA
214,Igarap?-A?u,PA
215,Igarap?-Miri,PA
216,Inhangapi,PA
217,Ipixuna do Par?,PA
218,Irituia,PA
219,Itaituba,PA
220,Itupiranga,PA
221,Jacareacanga,PA
222,Jacund?,PA
223,Juruti,PA
224,Limoeiro do Ajuru,PA
225,M?e do Rio,PA
226,Magalh?es Barata,PA
227,Marab?,PA
228,Maracan?,PA
229,Marapanim,PA
230,Marituba,PA
231,Medicil?ndia,PA
232,Melga?o,PA
233,Mocajuba,PA
234,Moju,PA
235,Monte Alegre,PA
236,Muan?,PA
237,Nova Esperan?a do Piri?,PA
238,Nova Ipixuna,PA
239,Nova Timboteua,PA
240,Novo Progresso,PA
241,Novo Repartimento,PA
242,?bidos,PA
243,Oeiras do Par?,PA
244,Oriximin?,PA
245,Our?m,PA
246,Ouril?ndia do Norte,PA
247,Pacaj?,PA
248,Palestina do Par?,PA
249,Paragominas,PA
250,Parauapebas,PA
251,Pau D Arco,PA
252,Peixe-Boi,PA
253,Pi?arra,PA
254,Placas,PA
255,Ponta de Pedras,PA
256,Portel,PA
257,Porto de Moz,PA
258,Prainha,PA
259,Primavera,PA
260,Quatipuru,PA
261,Reden??o,PA
262,Rio Maria,PA
263,Rondon do Par?,PA
264,Rur?polis,PA
265,Salin?polis,PA
266,Salvaterra,PA
267,Santa B?rbara do Par?,PA
268,Santa Cruz do Arari,PA
269,Santa Isabel do Par?,PA
270,Santa Luzia do Par?,PA
271,Santa Maria das Barreiras,PA
272,Santa Maria do Par?,PA
273,Santana do Araguaia,PA
274,Santar?m,PA
275,Santar?m Novo,PA
276,Santo Ant?nio do Tau?,PA
277,S?o Caetano de Odivelas,PA
278,S?o Domingos do Araguaia,PA
279,S?o Domingos do Capim,PA
280,S?o F?lix do Xingu,PA
281,S?o Francisco do Par?,PA
282,S?o Geraldo do Araguaia,PA
283,S?o Jo?o da Ponta,PA
284,S?o Jo?o de Pirabas,PA
285,S?o Jo?o do Araguaia,PA
286,S?o Miguel do Guam?,PA
287,S?o Sebasti?o da Boa Vista,PA
288,Sapucaia,PA
289,Senador Jos? Porf?rio,PA
290,Soure,PA
291,Tail?ndia,PA
292,Terra Alta,PA
293,Terra Santa,PA
294,Tom?-A?u,PA
295,Tracuateua,PA
296,Trair?o,PA
297,Tucum?,PA
298,Tucuru?,PA
299,Ulian?polis,PA
300,Uruar?,PA
301,Vigia,PA
302,Viseu,PA
303,Vit?ria do Xingu,PA
304,Xinguara,PA
305,Serra do Navio,AP
306,Amap?,AP
307,Pedra Branca do Amapari,AP
308,Cal?oene,AP
309,Cutias,AP
310,Ferreira Gomes,AP
311,Itaubal,AP
312,Laranjal do Jari,AP
313,Macap?,AP
314,Mazag?o,AP
315,Oiapoque,AP
316,Porto Grande,AP
317,Pracu?ba,AP
318,Santana,AP
319,Tartarugalzinho,AP
320,Vit?ria do Jari,AP
321,Abreul?ndia,TO
322,Aguiarn?polis,TO
323,Alian?a do Tocantins,TO
324,Almas,TO
325,Alvorada,TO
326,Anan?s,TO
327,Angico,TO
328,Aparecida do Rio Negro,TO
329,Aragominas,TO
330,Araguacema,TO
331,Aragua?u,TO
332,Aragua?na,TO
333,Araguan?,TO
334,Araguatins,TO
335,Arapoema,TO
336,Arraias,TO
337,Augustin?polis,TO
338,Aurora do Tocantins,TO
339,Axix? do Tocantins,TO
340,Baba?ul?ndia,TO
341,Bandeirantes do Tocantins,TO
342,Barra do Ouro,TO
343,Barrol?ndia,TO
344,Bernardo Say?o,TO
345,Bom Jesus do Tocantins,TO
346,Brasil?ndia do Tocantins,TO
347,Brejinho de Nazar?,TO
348,Buriti do Tocantins,TO
349,Cachoeirinha,TO
350,Campos Lindos,TO
351,Cariri do Tocantins,TO
352,Carmol?ndia,TO
353,Carrasco Bonito,TO
354,Caseara,TO
355,Centen?rio,TO
356,Chapada de Areia,TO
357,Chapada da Natividade,TO
358,Colinas do Tocantins,TO
359,Combinado,TO
360,Concei??o do Tocantins,TO
361,Couto Magalh?es,TO
362,Cristal?ndia,TO
363,Crix?s do Tocantins,TO
364,Darcin?polis,TO
365,Dian?polis,TO
366,Divin?polis do Tocantins,TO
367,Dois Irm?os do Tocantins,TO
368,Duer?,TO
369,Esperantina,TO
370,F?tima,TO
371,Figueir?polis,TO
372,Filad?lfia,TO
373,Formoso do Araguaia,TO
374,Fortaleza do Taboc?o,TO
375,Goianorte,TO
376,Goiatins,TO
377,Guara?,TO
378,Gurupi,TO
379,Ipueiras,TO
380,Itacaj?,TO
381,Itaguatins,TO
382,Itapiratins,TO
383,Itapor? do Tocantins,TO
384,Ja? do Tocantins,TO
385,Juarina,TO
386,Lagoa da Confus?o,TO
387,Lagoa do Tocantins,TO
388,Lajeado,TO
389,Lavandeira,TO
390,Lizarda,TO
391,Luzin?polis,TO
392,Marian?polis do Tocantins,TO
393,Mateiros,TO
394,Mauril?ndia do Tocantins,TO
395,Miracema do Tocantins,TO
396,Miranorte,TO
397,Monte do Carmo,TO
398,Monte Santo do Tocantins,TO
399,Palmeiras do Tocantins,TO
400,Muricil?ndia,TO
401,Natividade,TO
402,Nazar?,TO
403,Nova Olinda,TO
404,Nova Rosal?ndia,TO
405,Novo Acordo,TO
406,Novo Alegre,TO
407,Novo Jardim,TO
408,Oliveira de F?tima,TO
409,Palmeirante,TO
410,Palmeir?polis,TO
411,Para?so do Tocantins,TO
412,Paran?,TO
413,Pau D Arco,TO
414,Pedro Afonso,TO
415,Peixe,TO
416,Pequizeiro,TO
417,Colm?ia,TO
418,Pindorama do Tocantins,TO
419,Piraqu?,TO
420,Pium,TO
421,Ponte Alta do Bom Jesus,TO
422,Ponte Alta do Tocantins,TO
423,Porto Alegre do Tocantins,TO
424,Porto Nacional,TO
425,Praia Norte,TO
426,Presidente Kennedy,TO
427,Pugmil,TO
428,Recursol?ndia,TO
429,Riachinho,TO
430,Rio da Concei??o,TO
431,Rio dos Bois,TO
432,Rio Sono,TO
433,Sampaio,TO
434,Sandol?ndia,TO
435,Santa F? do Araguaia,TO
436,Santa Maria do Tocantins,TO
437,Santa Rita do Tocantins,TO
438,Santa Rosa do Tocantins,TO
439,Santa Tereza do Tocantins,TO
440,Santa Terezinha do Tocantins,TO
441,S?o Bento do Tocantins,TO
442,S?o F?lix do Tocantins,TO
443,S?o Miguel do Tocantins,TO
444,S?o Salvador do Tocantins,TO
445,S?o Sebasti?o do Tocantins,TO
446,S?o Val?rio,TO
447,Silvan?polis,TO
448,S?tio Novo do Tocantins,TO
449,Sucupira,TO
450,Taguatinga,TO
451,Taipas do Tocantins,TO
452,Talism?,TO
453,Palmas,TO
454,Tocant?nia,TO
455,Tocantin?polis,TO
456,Tupirama,TO
457,Tupiratins,TO
458,Wanderl?ndia,TO
459,Xambio?,TO
460,A?ail?ndia,MA
461,Afonso Cunha,MA
462,?gua Doce do Maranh?o,MA
463,Alc?ntara,MA
464,Aldeias Altas,MA
465,Altamira do Maranh?o,MA
466,Alto Alegre do Maranh?o,MA
467,Alto Alegre do Pindar?,MA
468,Alto Parna?ba,MA
469,Amap? do Maranh?o,MA
470,Amarante do Maranh?o,MA
471,Anajatuba,MA
472,Anapurus,MA
473,Apicum-A?u,MA
474,Araguan?,MA
475,Araioses,MA
476,Arame,MA
477,Arari,MA
478,Axix?,MA
479,Bacabal,MA
480,Bacabeira,MA
481,Bacuri,MA
482,Bacurituba,MA
483,Balsas,MA
484,Bar?o de Graja?,MA
485,Barra do Corda,MA
486,Barreirinhas,MA
487,Bel?gua,MA
488,Bela Vista do Maranh?o,MA
489,Benedito Leite,MA
490,Bequim?o,MA
491,Bernardo do Mearim,MA
492,Boa Vista do Gurupi,MA
493,Bom Jardim,MA
494,Bom Jesus das Selvas,MA
495,Bom Lugar,MA
496,Brejo,MA
497,Brejo de Areia,MA
498,Buriti,MA
499,Buriti Bravo,MA
500,Buriticupu,MA
501,Buritirana,MA
502,Cachoeira Grande,MA
503,Cajapi?,MA
504,Cajari,MA
505,Campestre do Maranh?o,MA
506,C?ndido Mendes,MA
507,Cantanhede,MA
508,Capinzal do Norte,MA
509,Carolina,MA
510,Carutapera,MA
511,Caxias,MA
512,Cedral,MA
513,Central do Maranh?o,MA
514,Centro do Guilherme,MA
515,Centro Novo do Maranh?o,MA
516,Chapadinha,MA
517,Cidel?ndia,MA
518,Cod?,MA
519,Coelho Neto,MA
520,Colinas,MA
521,Concei??o do Lago-A?u,MA
522,Coroat?,MA
523,Cururupu,MA
524,Davin?polis,MA
525,Dom Pedro,MA
526,Duque Bacelar,MA
527,Esperantin?polis,MA
528,Estreito,MA
529,Feira Nova do Maranh?o,MA
530,Fernando Falc?o,MA
531,Formosa da Serra Negra,MA
532,Fortaleza dos Nogueiras,MA
533,Fortuna,MA
534,Godofredo Viana,MA
535,Gon?alves Dias,MA
536,Governador Archer,MA
537,Governador Edison Lob?o,MA
538,Governador Eug?nio Barros,MA
539,Governador Luiz Rocha,MA
540,Governador Newton Bello,MA
541,Governador Nunes Freire,MA
542,Gra?a Aranha,MA
543,Graja?,MA
544,Guimar?es,MA
545,Humberto de Campos,MA
546,Icatu,MA
547,Igarap? do Meio,MA
548,Igarap? Grande,MA
549,Imperatriz,MA
550,Itaipava do Graja?,MA
551,Itapecuru Mirim,MA
552,Itinga do Maranh?o,MA
553,Jatob?,MA
554,Jenipapo dos Vieiras,MA
555,Jo?o Lisboa,MA
556,Josel?ndia,MA
557,Junco do Maranh?o,MA
558,Lago da Pedra,MA
559,Lago do Junco,MA
560,Lago Verde,MA
561,Lagoa do Mato,MA
562,Lago dos Rodrigues,MA
563,Lagoa Grande do Maranh?o,MA
564,Lajeado Novo,MA
565,Lima Campos,MA
566,Loreto,MA
567,Lu?s Domingues,MA
568,Magalh?es de Almeida,MA
569,Maraca?um?,MA
570,Maraj? do Sena,MA
571,Maranh?ozinho,MA
572,Mata Roma,MA
573,Matinha,MA
574,Mat?es,MA
575,Mat?es do Norte,MA
576,Milagres do Maranh?o,MA
577,Mirador,MA
578,Miranda do Norte,MA
579,Mirinzal,MA
580,Mon??o,MA
581,Montes Altos,MA
582,Morros,MA
583,Nina Rodrigues,MA
584,Nova Colinas,MA
585,Nova Iorque,MA
586,Nova Olinda do Maranh?o,MA
587,Olho d ?gua das Cunh?s,MA
588,Olinda Nova do Maranh?o,MA
589,Pa?o do Lumiar,MA
590,Palmeir?ndia,MA
591,Paraibano,MA
592,Parnarama,MA
593,Passagem Franca,MA
594,Pastos Bons,MA
595,Paulino Neves,MA
596,Paulo Ramos,MA
597,Pedreiras,MA
598,Pedro do Ros?rio,MA
599,Penalva,MA
600,Peri Mirim,MA
601,Peritor?,MA
602,Pindar?-Mirim,MA
603,Pinheiro,MA
604,Pio XII,MA
605,Pirapemas,MA
606,Po??o de Pedras,MA
607,Porto Franco,MA
608,Porto Rico do Maranh?o,MA
609,Presidente Dutra,MA
610,Presidente Juscelino,MA
611,Presidente M?dici,MA
612,Presidente Sarney,MA
613,Presidente Vargas,MA
614,Primeira Cruz,MA
615,Raposa,MA
616,Riach?o,MA
617,Ribamar Fiquene,MA
618,Ros?rio,MA
619,Samba?ba,MA
620,Santa Filomena do Maranh?o,MA
621,Santa Helena,MA
622,Santa In?s,MA
623,Santa Luzia,MA
624,Santa Luzia do Paru?,MA
625,Santa Quit?ria do Maranh?o,MA
626,Santa Rita,MA
627,Santana do Maranh?o,MA
628,Santo Amaro do Maranh?o,MA
629,Santo Ant?nio dos Lopes,MA
630,S?o Benedito do Rio Preto,MA
631,S?o Bento,MA
632,S?o Bernardo,MA
633,S?o Domingos do Azeit?o,MA
634,S?o Domingos do Maranh?o,MA
635,S?o F?lix de Balsas,MA
636,S?o Francisco do Brej?o,MA
637,S?o Francisco do Maranh?o,MA
638,S?o Jo?o Batista,MA
639,S?o Jo?o do Car?,MA
640,S?o Jo?o do Para?so,MA
641,S?o Jo?o do Soter,MA
642,S?o Jo?o dos Patos,MA
643,S?o Jos? de Ribamar,MA
644,S?o Jos? dos Bas?lios,MA
645,S?o Lu?s,MA
646,S?o Lu?s Gonzaga do Maranh?o,MA
647,S?o Mateus do Maranh?o,MA
648,S?o Pedro da ?gua Branca,MA
649,S?o Pedro dos Crentes,MA
650,S?o Raimundo das Mangabeiras,MA
651,S?o Raimundo do Doca Bezerra,MA
652,S?o Roberto,MA
653,S?o Vicente Ferrer,MA
654,Satubinha,MA
655,Senador Alexandre Costa,MA
656,Senador La Rocque,MA
657,Serrano do Maranh?o,MA
658,S?tio Novo,MA
659,Sucupira do Norte,MA
660,Sucupira do Riach?o,MA
661,Tasso Fragoso,MA
662,Timbiras,MA
663,Timon,MA
664,Trizidela do Vale,MA
665,Tufil?ndia,MA
666,Tuntum,MA
667,Turia?u,MA
668,Turil?ndia,MA
669,Tut?ia,MA
670,Urbano Santos,MA
671,Vargem Grande,MA
672,Viana,MA
673,Vila Nova dos Mart?rios,MA
674,Vit?ria do Mearim,MA
675,Vitorino Freire,MA
676,Z? Doca,MA
677,Acau?,PI
678,Agricol?ndia,PI
679,?gua Branca,PI
680,Alagoinha do Piau?,PI
681,Alegrete do Piau?,PI
682,Alto Long?,PI
683,Altos,PI
684,Alvorada do Gurgu?ia,PI
685,Amarante,PI
686,Angical do Piau?,PI
687,An?sio de Abreu,PI
688,Ant?nio Almeida,PI
689,Aroazes,PI
690,Aroeiras do Itaim,PI
691,Arraial,PI
692,Assun??o do Piau?,PI
693,Avelino Lopes,PI
694,Baixa Grande do Ribeiro,PI
695,Barra D Alc?ntara,PI
696,Barras,PI
697,Barreiras do Piau?,PI
698,Barro Duro,PI
699,Batalha,PI
700,Bela Vista do Piau?,PI
701,Bel?m do Piau?,PI
702,Beneditinos,PI
703,Bertol?nia,PI
704,Bet?nia do Piau?,PI
705,Boa Hora,PI
706,Bocaina,PI
707,Bom Jesus,PI
708,Bom Princ?pio do Piau?,PI
709,Bonfim do Piau?,PI
710,Boqueir?o do Piau?,PI
711,Brasileira,PI
712,Brejo do Piau?,PI
713,Buriti dos Lopes,PI
714,Buriti dos Montes,PI
715,Cabeceiras do Piau?,PI
716,Cajazeiras do Piau?,PI
717,Cajueiro da Praia,PI
718,Caldeir?o Grande do Piau?,PI
719,Campinas do Piau?,PI
720,Campo Alegre do Fidalgo,PI
721,Campo Grande do Piau?,PI
722,Campo Largo do Piau?,PI
723,Campo Maior,PI
724,Canavieira,PI
725,Canto do Buriti,PI
726,Capit?o de Campos,PI
727,Capit?o Gerv?sio Oliveira,PI
728,Caracol,PI
729,Cara?bas do Piau?,PI
730,Caridade do Piau?,PI
731,Castelo do Piau?,PI
732,Caxing?,PI
733,Cocal,PI
734,Cocal de Telha,PI
735,Cocal dos Alves,PI
736,Coivaras,PI
737,Col?nia do Gurgu?ia,PI
738,Col?nia do Piau?,PI
739,Concei??o do Canind?,PI
740,Coronel Jos? Dias,PI
741,Corrente,PI
742,Cristal?ndia do Piau?,PI
743,Cristino Castro,PI
744,Curimat?,PI
745,Currais,PI
746,Curralinhos,PI
747,Curral Novo do Piau?,PI
748,Demerval Lob?o,PI
749,Dirceu Arcoverde,PI
750,Dom Expedito Lopes,PI
751,Domingos Mour?o,PI
752,Dom Inoc?ncio,PI
753,Elesb?o Veloso,PI
754,Eliseu Martins,PI
755,Esperantina,PI
756,Fartura do Piau?,PI
757,Flores do Piau?,PI
758,Floresta do Piau?,PI
759,Floriano,PI
760,Francin?polis,PI
761,Francisco Ayres,PI
762,Francisco Macedo,PI
763,Francisco Santos,PI
764,Fronteiras,PI
765,Geminiano,PI
766,Gilbu?s,PI
767,Guadalupe,PI
768,Guaribas,PI
769,Hugo Napole?o,PI
770,Ilha Grande,PI
771,Inhuma,PI
772,Ipiranga do Piau?,PI
773,Isa?as Coelho,PI
774,Itain?polis,PI
775,Itaueira,PI
776,Jacobina do Piau?,PI
777,Jaic?s,PI
778,Jardim do Mulato,PI
779,Jatob? do Piau?,PI
780,Jerumenha,PI
781,Jo?o Costa,PI
782,Joaquim Pires,PI
783,Joca Marques,PI
784,Jos? de Freitas,PI
785,Juazeiro do Piau?,PI
786,J?lio Borges,PI
787,Jurema,PI
788,Lagoinha do Piau?,PI
789,Lagoa Alegre,PI
790,Lagoa do Barro do Piau?,PI
791,Lagoa de S?o Francisco,PI
792,Lagoa do Piau?,PI
793,Lagoa do S?tio,PI
794,Landri Sales,PI
795,Lu?s Correia,PI
796,Luzil?ndia,PI
797,Madeiro,PI
798,Manoel Em?dio,PI
799,Marcol?ndia,PI
800,Marcos Parente,PI
801,Massap? do Piau?,PI
802,Matias Ol?mpio,PI
803,Miguel Alves,PI
804,Miguel Le?o,PI
805,Milton Brand?o,PI
806,Monsenhor Gil,PI
807,Monsenhor Hip?lito,PI
808,Monte Alegre do Piau?,PI
809,Morro Cabe?a no Tempo,PI
810,Morro do Chap?u do Piau?,PI
811,Murici dos Portelas,PI
812,Nazar? do Piau?,PI
813,Naz?ria ,PI
814,Nossa Senhora de Nazar?,PI
815,Nossa Senhora dos Rem?dios,PI
816,Novo Oriente do Piau?,PI
817,Novo Santo Ant?nio,PI
818,Oeiras,PI
819,Olho D ?gua do Piau?,PI
820,Padre Marcos,PI
821,Paes Landim,PI
822,Paje? do Piau?,PI
823,Palmeira do Piau?,PI
824,Palmeirais,PI
825,Paquet?,PI
826,Parnagu?,PI
827,Parna?ba,PI
828,Passagem Franca do Piau?,PI
829,Patos do Piau?,PI
830,Pau D Arco do Piau?,PI
831,Paulistana,PI
832,Pavussu,PI
833,Pedro II,PI
834,Pedro Laurentino,PI
835,Nova Santa Rita,PI
836,Picos,PI
837,Pimenteiras,PI
838,Pio IX,PI
839,Piracuruca,PI
840,Piripiri,PI
841,Porto,PI
842,Porto Alegre do Piau?,PI
843,Prata do Piau?,PI
844,Queimada Nova,PI
845,Reden??o do Gurgu?ia,PI
846,Regenera??o,PI
847,Riacho Frio,PI
848,Ribeira do Piau?,PI
849,Ribeiro Gon?alves,PI
850,Rio Grande do Piau?,PI
851,Santa Cruz do Piau?,PI
852,Santa Cruz dos Milagres,PI
853,Santa Filomena,PI
854,Santa Luz,PI
855,Santana do Piau?,PI
856,Santa Rosa do Piau?,PI
857,Santo Ant?nio de Lisboa,PI
858,Santo Ant?nio dos Milagres,PI
859,Santo In?cio do Piau?,PI
860,S?o Braz do Piau?,PI
861,S?o F?lix do Piau?,PI
862,S?o Francisco de Assis do Piau?,PI
863,S?o Francisco do Piau?,PI
864,S?o Gon?alo do Gurgu?ia,PI
865,S?o Gon?alo do Piau?,PI
866,S?o Jo?o da Canabrava,PI
867,S?o Jo?o da Fronteira,PI
868,S?o Jo?o da Serra,PI
869,S?o Jo?o da Varjota,PI
870,S?o Jo?o do Arraial,PI
871,S?o Jo?o do Piau?,PI
872,S?o Jos? do Divino,PI
873,S?o Jos? do Peixe,PI
874,S?o Jos? do Piau?,PI
875,S?o Juli?o,PI
876,S?o Louren?o do Piau?,PI
877,S?o Luis do Piau?,PI
878,S?o Miguel da Baixa Grande,PI
879,S?o Miguel do Fidalgo,PI
880,S?o Miguel do Tapuio,PI
881,S?o Pedro do Piau?,PI
882,S?o Raimundo Nonato,PI
883,Sebasti?o Barros,PI
884,Sebasti?o Leal,PI
885,Sigefredo Pacheco,PI
886,Sim?es,PI
887,Simpl?cio Mendes,PI
888,Socorro do Piau?,PI
889,Sussuapara,PI
890,Tamboril do Piau?,PI
891,Tanque do Piau?,PI
892,Teresina,PI
893,Uni?o,PI
894,Uru?u?,PI
895,Valen?a do Piau?,PI
896,V?rzea Branca,PI
897,V?rzea Grande,PI
898,Vera Mendes,PI
899,Vila Nova do Piau?,PI
900,Wall Ferraz,PI
901,Abaiara,CE
902,Acarape,CE
903,Acara?,CE
904,Acopiara,CE
905,Aiuaba,CE
906,Alc?ntaras,CE
907,Altaneira,CE
908,Alto Santo,CE
909,Amontada,CE
910,Antonina do Norte,CE
911,Apuiar?s,CE
912,Aquiraz,CE
913,Aracati,CE
914,Aracoiaba,CE
915,Ararend?,CE
916,Araripe,CE
917,Aratuba,CE
918,Arneiroz,CE
919,Assar?,CE
920,Aurora,CE
921,Baixio,CE
922,Banabui?,CE
923,Barbalha,CE
924,Barreira,CE
925,Barro,CE
926,Barroquinha,CE
927,Baturit?,CE
928,Beberibe,CE
929,Bela Cruz,CE
930,Boa Viagem,CE
931,Brejo Santo,CE
932,Camocim,CE
933,Campos Sales,CE
934,Canind?,CE
935,Capistrano,CE
936,Caridade,CE
937,Carir?,CE
938,Cariria?u,CE
939,Cari?s,CE
940,Carnaubal,CE
941,Cascavel,CE
942,Catarina,CE
943,Catunda,CE
944,Caucaia,CE
945,Cedro,CE
946,Chaval,CE
947,Chor?,CE
948,Chorozinho,CE
949,Corea?,CE
950,Crate?s,CE
951,Crato,CE
952,Croat?,CE
953,Cruz,CE
954,Deputado Irapuan Pinheiro,CE
955,Erer?,CE
956,Eus?bio,CE
957,Farias Brito,CE
958,Forquilha,CE
959,Fortaleza,CE
960,Fortim,CE
961,Frecheirinha,CE
962,General Sampaio,CE
963,Gra?a,CE
964,Granja,CE
965,Granjeiro,CE
966,Groa?ras,CE
967,Guai?ba,CE
968,Guaraciaba do Norte,CE
969,Guaramiranga,CE
970,Hidrol?ndia,CE
971,Horizonte,CE
972,Ibaretama,CE
973,Ibiapina,CE
974,Ibicuitinga,CE
975,Icapu?,CE
976,Ic?,CE
977,Iguatu,CE
978,Independ?ncia,CE
979,Ipaporanga,CE
980,Ipaumirim,CE
981,Ipu,CE
982,Ipueiras,CE
983,Iracema,CE
984,Irau?uba,CE
985,Itai?aba,CE
986,Itaitinga,CE
987,Itapag?,CE
988,Itapipoca,CE
989,Itapi?na,CE
990,Itarema,CE
991,Itatira,CE
992,Jaguaretama,CE
993,Jaguaribara,CE
994,Jaguaribe,CE
995,Jaguaruana,CE
996,Jardim,CE
997,Jati,CE
998,Jijoca de Jericoacoara,CE
999,Juazeiro do Norte,CE
1000,Juc?s,CE
1001,Lavras da Mangabeira,CE
1002,Limoeiro do Norte,CE
1003,Madalena,CE
1004,Maracana?,CE
1005,Maranguape,CE
1006,Marco,CE
1007,Martin?pole,CE
1008,Massap?,CE
1009,Mauriti,CE
1010,Meruoca,CE
1011,Milagres,CE
1012,Milh?,CE
1013,Mira?ma,CE
1014,Miss?o Velha,CE
1015,Momba?a,CE
1016,Monsenhor Tabosa,CE
1017,Morada Nova,CE
1018,Mora?jo,CE
1019,Morrinhos,CE
1020,Mucambo,CE
1021,Mulungu,CE
1022,Nova Olinda,CE
